id,code,city_id/id,name
state_city.res_state_kecamatan4348,res_state_kecamatan4348,state_city.res_state_city314,Amanatun Selatan
state_city.res_state_kecamatan4349,res_state_kecamatan4349,state_city.res_state_city314,Amanatun Utara
state_city.res_state_kecamatan4350,res_state_kecamatan4350,state_city.res_state_city314,Amanuban Barat
state_city.res_state_kecamatan4351,res_state_kecamatan4351,state_city.res_state_city314,Amanuban Selatan
state_city.res_state_kecamatan4352,res_state_kecamatan4352,state_city.res_state_city314,Amanuban Tengah
state_city.res_state_kecamatan4353,res_state_kecamatan4353,state_city.res_state_city314,Amanuban Timur
state_city.res_state_kecamatan4354,res_state_kecamatan4354,state_city.res_state_city314,Batu Putih
state_city.res_state_kecamatan4355,res_state_kecamatan4355,state_city.res_state_city314,Boking
state_city.res_state_kecamatan4356,res_state_kecamatan4356,state_city.res_state_city314,Fatukopa
state_city.res_state_kecamatan4357,res_state_kecamatan4357,state_city.res_state_city314,Fatumnasi
state_city.res_state_kecamatan4358,res_state_kecamatan4358,state_city.res_state_city314,Fautmolo
state_city.res_state_kecamatan4359,res_state_kecamatan4359,state_city.res_state_city314,Kie (Ki'e)
state_city.res_state_kecamatan4360,res_state_kecamatan4360,state_city.res_state_city314,Kok Baun
state_city.res_state_kecamatan4361,res_state_kecamatan4361,state_city.res_state_city314,Kolbano
state_city.res_state_kecamatan4362,res_state_kecamatan4362,state_city.res_state_city314,Kot Olin
state_city.res_state_kecamatan4363,res_state_kecamatan4363,state_city.res_state_city314,Kota Soe
state_city.res_state_kecamatan4364,res_state_kecamatan4364,state_city.res_state_city314,Kualin
state_city.res_state_kecamatan4365,res_state_kecamatan4365,state_city.res_state_city314,Kuanfatu
state_city.res_state_kecamatan4366,res_state_kecamatan4366,state_city.res_state_city314,Kuatnana
state_city.res_state_kecamatan4367,res_state_kecamatan4367,state_city.res_state_city314,Mollo Barat
state_city.res_state_kecamatan4368,res_state_kecamatan4368,state_city.res_state_city314,Mollo Selatan
state_city.res_state_kecamatan4369,res_state_kecamatan4369,state_city.res_state_city314,Mollo Tengah
state_city.res_state_kecamatan4370,res_state_kecamatan4370,state_city.res_state_city314,Mollo Utara
state_city.res_state_kecamatan4371,res_state_kecamatan4371,state_city.res_state_city314,Noebana
state_city.res_state_kecamatan4372,res_state_kecamatan4372,state_city.res_state_city314,Noebeba
state_city.res_state_kecamatan4373,res_state_kecamatan4373,state_city.res_state_city314,Nunbena
state_city.res_state_kecamatan4374,res_state_kecamatan4374,state_city.res_state_city314,Nunkolo
state_city.res_state_kecamatan4375,res_state_kecamatan4375,state_city.res_state_city314,Oenino
state_city.res_state_kecamatan4376,res_state_kecamatan4376,state_city.res_state_city314,Polen
state_city.res_state_kecamatan4377,res_state_kecamatan4377,state_city.res_state_city314,Santian
state_city.res_state_kecamatan4378,res_state_kecamatan4378,state_city.res_state_city314,Tobu
state_city.res_state_kecamatan4379,res_state_kecamatan4379,state_city.res_state_city314,Toianas
state_city.res_state_kecamatan4380,res_state_kecamatan4380,state_city.res_state_city315,Biboki Anleu
state_city.res_state_kecamatan4381,res_state_kecamatan4381,state_city.res_state_city315,Biboki Feotleu
state_city.res_state_kecamatan4382,res_state_kecamatan4382,state_city.res_state_city315,Biboki Moenleu
state_city.res_state_kecamatan4383,res_state_kecamatan4383,state_city.res_state_city315,Biboki Selatan
state_city.res_state_kecamatan4384,res_state_kecamatan4384,state_city.res_state_city315,Biboki Tan Pah
state_city.res_state_kecamatan4385,res_state_kecamatan4385,state_city.res_state_city315,Biboki Utara
state_city.res_state_kecamatan4386,res_state_kecamatan4386,state_city.res_state_city315,Bikomi Nilulat
state_city.res_state_kecamatan4387,res_state_kecamatan4387,state_city.res_state_city315,Bikomi Selatan
state_city.res_state_kecamatan4388,res_state_kecamatan4388,state_city.res_state_city315,Bikomi Tengah
state_city.res_state_kecamatan4389,res_state_kecamatan4389,state_city.res_state_city315,Bikomi Utara
state_city.res_state_kecamatan4390,res_state_kecamatan4390,state_city.res_state_city315,Insana
state_city.res_state_kecamatan4391,res_state_kecamatan4391,state_city.res_state_city315,Insana Barat
state_city.res_state_kecamatan4392,res_state_kecamatan4392,state_city.res_state_city315,Insana Fafinesu
state_city.res_state_kecamatan4393,res_state_kecamatan4393,state_city.res_state_city315,Insana Tengah
state_city.res_state_kecamatan4394,res_state_kecamatan4394,state_city.res_state_city315,Insana Utara
state_city.res_state_kecamatan4395,res_state_kecamatan4395,state_city.res_state_city315,Kota Kefamenanu
state_city.res_state_kecamatan4396,res_state_kecamatan4396,state_city.res_state_city315,Miomafo Barat
state_city.res_state_kecamatan4397,res_state_kecamatan4397,state_city.res_state_city315,Miomafo Tengah
state_city.res_state_kecamatan4398,res_state_kecamatan4398,state_city.res_state_city315,Miomafo Timur
state_city.res_state_kecamatan4399,res_state_kecamatan4399,state_city.res_state_city315,Musi
state_city.res_state_kecamatan4400,res_state_kecamatan4400,state_city.res_state_city315,Mutis
state_city.res_state_kecamatan4401,res_state_kecamatan4401,state_city.res_state_city315,Naibenu
state_city.res_state_kecamatan4402,res_state_kecamatan4402,state_city.res_state_city315,Noemuti
state_city.res_state_kecamatan4403,res_state_kecamatan4403,state_city.res_state_city315,Noemuti Timur
state_city.res_state_kecamatan4404,res_state_kecamatan4404,state_city.res_state_city316,Agats
state_city.res_state_kecamatan4405,res_state_kecamatan4405,state_city.res_state_city316,Akat
state_city.res_state_kecamatan4406,res_state_kecamatan4406,state_city.res_state_city316,Atsy / Atsj
state_city.res_state_kecamatan4407,res_state_kecamatan4407,state_city.res_state_city316,Ayip
state_city.res_state_kecamatan4408,res_state_kecamatan4408,state_city.res_state_city316,Betcbamu
state_city.res_state_kecamatan4409,res_state_kecamatan4409,state_city.res_state_city316,Der Koumur
state_city.res_state_kecamatan4410,res_state_kecamatan4410,state_city.res_state_city316,Fayit
state_city.res_state_kecamatan4411,res_state_kecamatan4411,state_city.res_state_city316,Jetsy
state_city.res_state_kecamatan4412,res_state_kecamatan4412,state_city.res_state_city316,Joerat
state_city.res_state_kecamatan4413,res_state_kecamatan4413,state_city.res_state_city316,Kolf Braza
state_city.res_state_kecamatan4414,res_state_kecamatan4414,state_city.res_state_city316,Kopay
state_city.res_state_kecamatan4415,res_state_kecamatan4415,state_city.res_state_city316,Pantai Kasuari
state_city.res_state_kecamatan4416,res_state_kecamatan4416,state_city.res_state_city316,Pulau Tiga
state_city.res_state_kecamatan4417,res_state_kecamatan4417,state_city.res_state_city316,Safan
state_city.res_state_kecamatan4418,res_state_kecamatan4418,state_city.res_state_city316,Sawa Erma
state_city.res_state_kecamatan4419,res_state_kecamatan4419,state_city.res_state_city316,Sirets
state_city.res_state_kecamatan4420,res_state_kecamatan4420,state_city.res_state_city316,Suator
state_city.res_state_kecamatan4421,res_state_kecamatan4421,state_city.res_state_city316,Suru-suru
state_city.res_state_kecamatan4422,res_state_kecamatan4422,state_city.res_state_city316,Unir Sirau
state_city.res_state_kecamatan4423,res_state_kecamatan4423,state_city.res_state_city317,Aimando Padaido
state_city.res_state_kecamatan4424,res_state_kecamatan4424,state_city.res_state_city317,Andey
state_city.res_state_kecamatan4425,res_state_kecamatan4425,state_city.res_state_city317,Biak Barat
state_city.res_state_kecamatan4426,res_state_kecamatan4426,state_city.res_state_city317,Biak Kota
state_city.res_state_kecamatan4427,res_state_kecamatan4427,state_city.res_state_city317,Biak Timur
state_city.res_state_kecamatan4428,res_state_kecamatan4428,state_city.res_state_city317,Biak Utara
state_city.res_state_kecamatan4429,res_state_kecamatan4429,state_city.res_state_city317,Bondifuar
state_city.res_state_kecamatan4430,res_state_kecamatan4430,state_city.res_state_city317,Bruyadori
state_city.res_state_kecamatan4431,res_state_kecamatan4431,state_city.res_state_city317,Numfor Barat
state_city.res_state_kecamatan4432,res_state_kecamatan4432,state_city.res_state_city317,Numfor Timur
state_city.res_state_kecamatan4433,res_state_kecamatan4433,state_city.res_state_city317,Oridek
state_city.res_state_kecamatan4434,res_state_kecamatan4434,state_city.res_state_city317,Orkeri
state_city.res_state_kecamatan4435,res_state_kecamatan4435,state_city.res_state_city317,Padaido
state_city.res_state_kecamatan4436,res_state_kecamatan4436,state_city.res_state_city317,Poiru
state_city.res_state_kecamatan4437,res_state_kecamatan4437,state_city.res_state_city317,Samofa
state_city.res_state_kecamatan4438,res_state_kecamatan4438,state_city.res_state_city317,Swandiwe
state_city.res_state_kecamatan4439,res_state_kecamatan4439,state_city.res_state_city317,Warsa
state_city.res_state_kecamatan4440,res_state_kecamatan4440,state_city.res_state_city317,Yawosi
state_city.res_state_kecamatan4441,res_state_kecamatan4441,state_city.res_state_city317,Yendidori
state_city.res_state_kecamatan4442,res_state_kecamatan4442,state_city.res_state_city318,Ambatkwi (Ambatkui)
state_city.res_state_kecamatan4443,res_state_kecamatan4443,state_city.res_state_city318,Arimop
state_city.res_state_kecamatan4444,res_state_kecamatan4444,state_city.res_state_city318,Bomakia
state_city.res_state_kecamatan4445,res_state_kecamatan4445,state_city.res_state_city318,Firiwage
state_city.res_state_kecamatan4446,res_state_kecamatan4446,state_city.res_state_city318,Fofi
state_city.res_state_kecamatan4447,res_state_kecamatan4447,state_city.res_state_city318,Iniyandit
state_city.res_state_kecamatan4448,res_state_kecamatan4448,state_city.res_state_city318,Jair
state_city.res_state_kecamatan4449,res_state_kecamatan4449,state_city.res_state_city318,Kawagit
state_city.res_state_kecamatan4450,res_state_kecamatan4450,state_city.res_state_city318,Ki
state_city.res_state_kecamatan4451,res_state_kecamatan4451,state_city.res_state_city318,Kombay
state_city.res_state_kecamatan4452,res_state_kecamatan4452,state_city.res_state_city318,Kombut
state_city.res_state_kecamatan4453,res_state_kecamatan4453,state_city.res_state_city318,Kouh
state_city.res_state_kecamatan4454,res_state_kecamatan4454,state_city.res_state_city318,Mandobo
state_city.res_state_kecamatan4455,res_state_kecamatan4455,state_city.res_state_city318,Manggelum
state_city.res_state_kecamatan4456,res_state_kecamatan4456,state_city.res_state_city318,Mindiptana
state_city.res_state_kecamatan4457,res_state_kecamatan4457,state_city.res_state_city318,Ninati
state_city.res_state_kecamatan4458,res_state_kecamatan4458,state_city.res_state_city318,Sesnuk
state_city.res_state_kecamatan4459,res_state_kecamatan4459,state_city.res_state_city318,Subur
state_city.res_state_kecamatan4460,res_state_kecamatan4460,state_city.res_state_city318,Waropko
state_city.res_state_kecamatan4461,res_state_kecamatan4461,state_city.res_state_city318,Yaniruma
state_city.res_state_kecamatan4462,res_state_kecamatan4462,state_city.res_state_city319,Bowobado
state_city.res_state_kecamatan4463,res_state_kecamatan4463,state_city.res_state_city319,Kapiraya
state_city.res_state_kecamatan4464,res_state_kecamatan4464,state_city.res_state_city319,Tigi
state_city.res_state_kecamatan4465,res_state_kecamatan4465,state_city.res_state_city319,Tigi Barat
state_city.res_state_kecamatan4466,res_state_kecamatan4466,state_city.res_state_city319,Tigi Timur
state_city.res_state_kecamatan4467,res_state_kecamatan4467,state_city.res_state_city320,Dogiyai
state_city.res_state_kecamatan4468,res_state_kecamatan4468,state_city.res_state_city320,Kamu
state_city.res_state_kecamatan4469,res_state_kecamatan4469,state_city.res_state_city320,Kamu Selatan
state_city.res_state_kecamatan4470,res_state_kecamatan4470,state_city.res_state_city320,Kamu Timur
state_city.res_state_kecamatan4471,res_state_kecamatan4471,state_city.res_state_city320,Kamu Utara (Ikrar/Ikrat)
state_city.res_state_kecamatan4472,res_state_kecamatan4472,state_city.res_state_city320,Mapia
state_city.res_state_kecamatan4473,res_state_kecamatan4473,state_city.res_state_city320,Mapia Barat
state_city.res_state_kecamatan4474,res_state_kecamatan4474,state_city.res_state_city320,Mapia Tengah
state_city.res_state_kecamatan4475,res_state_kecamatan4475,state_city.res_state_city320,Piyaiye (Sukikai)
state_city.res_state_kecamatan4476,res_state_kecamatan4476,state_city.res_state_city320,Sukikai Selatan
state_city.res_state_kecamatan4477,res_state_kecamatan4477,state_city.res_state_city321,Agisiga
state_city.res_state_kecamatan4478,res_state_kecamatan4478,state_city.res_state_city321,Biandoga
state_city.res_state_kecamatan4479,res_state_kecamatan4479,state_city.res_state_city321,Hitadipa
state_city.res_state_kecamatan4480,res_state_kecamatan4480,state_city.res_state_city321,Homeyo
state_city.res_state_kecamatan4481,res_state_kecamatan4481,state_city.res_state_city321,Sugapa
state_city.res_state_kecamatan4482,res_state_kecamatan4482,state_city.res_state_city321,Tomosiga
state_city.res_state_kecamatan4483,res_state_kecamatan4483,state_city.res_state_city321,Ugimba
state_city.res_state_kecamatan4484,res_state_kecamatan4484,state_city.res_state_city321,Wandai
state_city.res_state_kecamatan4485,res_state_kecamatan4485,state_city.res_state_city322,Abepura
state_city.res_state_kecamatan4486,res_state_kecamatan4486,state_city.res_state_city322,Heram
state_city.res_state_kecamatan4487,res_state_kecamatan4487,state_city.res_state_city322,Jayapura Selatan
state_city.res_state_kecamatan4488,res_state_kecamatan4488,state_city.res_state_city322,Jayapura Utara
state_city.res_state_kecamatan4489,res_state_kecamatan4489,state_city.res_state_city322,Muara Tami
state_city.res_state_kecamatan4490,res_state_kecamatan4490,state_city.res_state_city323,Airu
state_city.res_state_kecamatan4491,res_state_kecamatan4491,state_city.res_state_city323,Demta
state_city.res_state_kecamatan4492,res_state_kecamatan4492,state_city.res_state_city323,Depapre
state_city.res_state_kecamatan4493,res_state_kecamatan4493,state_city.res_state_city323,Ebungfau (Ebungfa)
state_city.res_state_kecamatan4494,res_state_kecamatan4494,state_city.res_state_city323,Gresi Selatan
state_city.res_state_kecamatan4495,res_state_kecamatan4495,state_city.res_state_city323,Kaureh
state_city.res_state_kecamatan4496,res_state_kecamatan4496,state_city.res_state_city323,Kemtuk
state_city.res_state_kecamatan4497,res_state_kecamatan4497,state_city.res_state_city323,Kemtuk Gresi
state_city.res_state_kecamatan4498,res_state_kecamatan4498,state_city.res_state_city323,Nambluong
state_city.res_state_kecamatan4499,res_state_kecamatan4499,state_city.res_state_city323,Nimbokrang
state_city.res_state_kecamatan4500,res_state_kecamatan4500,state_city.res_state_city323,Nimboran
state_city.res_state_kecamatan4501,res_state_kecamatan4501,state_city.res_state_city323,Ravenirara
state_city.res_state_kecamatan4502,res_state_kecamatan4502,state_city.res_state_city323,Sentani
state_city.res_state_kecamatan4503,res_state_kecamatan4503,state_city.res_state_city323,Sentani Barat
state_city.res_state_kecamatan4504,res_state_kecamatan4504,state_city.res_state_city323,Sentani Timur
state_city.res_state_kecamatan4505,res_state_kecamatan4505,state_city.res_state_city323,Unurum Guay
state_city.res_state_kecamatan4506,res_state_kecamatan4506,state_city.res_state_city323,Waibu
state_city.res_state_kecamatan4507,res_state_kecamatan4507,state_city.res_state_city323,Yapsi
state_city.res_state_kecamatan4508,res_state_kecamatan4508,state_city.res_state_city323,Yokari
state_city.res_state_kecamatan4509,res_state_kecamatan4509,state_city.res_state_city324,Asologaima (Asalogaima)
state_city.res_state_kecamatan4510,res_state_kecamatan4510,state_city.res_state_city324,Asolokobal
state_city.res_state_kecamatan4511,res_state_kecamatan4511,state_city.res_state_city324,Asotipo
state_city.res_state_kecamatan4512,res_state_kecamatan4512,state_city.res_state_city324,Bolakme
state_city.res_state_kecamatan4513,res_state_kecamatan4513,state_city.res_state_city324,Bpiri
state_city.res_state_kecamatan4514,res_state_kecamatan4514,state_city.res_state_city324,Bugi
state_city.res_state_kecamatan4515,res_state_kecamatan4515,state_city.res_state_city324,Hubikiak
state_city.res_state_kecamatan4516,res_state_kecamatan4516,state_city.res_state_city324,Hubikosi (Hobikosi)
state_city.res_state_kecamatan4517,res_state_kecamatan4517,state_city.res_state_city324,Ibele
state_city.res_state_kecamatan4518,res_state_kecamatan4518,state_city.res_state_city324,Itlay Hisage
state_city.res_state_kecamatan4519,res_state_kecamatan4519,state_city.res_state_city324,Koragi
state_city.res_state_kecamatan4520,res_state_kecamatan4520,state_city.res_state_city324,Kurulu
state_city.res_state_kecamatan4521,res_state_kecamatan4521,state_city.res_state_city324,Libarek
state_city.res_state_kecamatan4522,res_state_kecamatan4522,state_city.res_state_city324,Maima
state_city.res_state_kecamatan4523,res_state_kecamatan4523,state_city.res_state_city324,Molagalome
state_city.res_state_kecamatan4524,res_state_kecamatan4524,state_city.res_state_city324,Muliama
state_city.res_state_kecamatan4525,res_state_kecamatan4525,state_city.res_state_city324,Musatfak
state_city.res_state_kecamatan4526,res_state_kecamatan4526,state_city.res_state_city324,Napua
state_city.res_state_kecamatan4527,res_state_kecamatan4527,state_city.res_state_city324,Pelebaga
state_city.res_state_kecamatan4528,res_state_kecamatan4528,state_city.res_state_city324,Piramid
state_city.res_state_kecamatan4529,res_state_kecamatan4529,state_city.res_state_city324,Pisugi
state_city.res_state_kecamatan4530,res_state_kecamatan4530,state_city.res_state_city324,Popugoba
state_city.res_state_kecamatan4531,res_state_kecamatan4531,state_city.res_state_city324,Siepkosi
state_city.res_state_kecamatan4532,res_state_kecamatan4532,state_city.res_state_city324,Silo Karno Doga
state_city.res_state_kecamatan4533,res_state_kecamatan4533,state_city.res_state_city324,Taelarek
state_city.res_state_kecamatan4534,res_state_kecamatan4534,state_city.res_state_city324,Tagime
state_city.res_state_kecamatan4535,res_state_kecamatan4535,state_city.res_state_city324,Tagineri
state_city.res_state_kecamatan4536,res_state_kecamatan4536,state_city.res_state_city324,Trikora
state_city.res_state_kecamatan4537,res_state_kecamatan4537,state_city.res_state_city324,Usilimo
state_city.res_state_kecamatan4538,res_state_kecamatan4538,state_city.res_state_city324,Wadangku
state_city.res_state_kecamatan4539,res_state_kecamatan4539,state_city.res_state_city324,Walaik
state_city.res_state_kecamatan4540,res_state_kecamatan4540,state_city.res_state_city324,Walelagama
state_city.res_state_kecamatan4541,res_state_kecamatan4541,state_city.res_state_city324,Wame
state_city.res_state_kecamatan4542,res_state_kecamatan4542,state_city.res_state_city324,Wamena
state_city.res_state_kecamatan4543,res_state_kecamatan4543,state_city.res_state_city324,Welesi
state_city.res_state_kecamatan4544,res_state_kecamatan4544,state_city.res_state_city324,Wesaput
state_city.res_state_kecamatan4545,res_state_kecamatan4545,state_city.res_state_city324,Wita Waya
state_city.res_state_kecamatan4546,res_state_kecamatan4546,state_city.res_state_city324,Wollo (Wolo)
state_city.res_state_kecamatan4547,res_state_kecamatan4547,state_city.res_state_city324,Wouma
state_city.res_state_kecamatan4548,res_state_kecamatan4548,state_city.res_state_city324,Yalengga
state_city.res_state_kecamatan4549,res_state_kecamatan4549,state_city.res_state_city325,Arso
state_city.res_state_kecamatan4550,res_state_kecamatan4550,state_city.res_state_city325,Arso Timur
state_city.res_state_kecamatan4551,res_state_kecamatan4551,state_city.res_state_city325,Senggi
state_city.res_state_kecamatan4552,res_state_kecamatan4552,state_city.res_state_city325,Skanto
state_city.res_state_kecamatan4553,res_state_kecamatan4553,state_city.res_state_city325,Towe
state_city.res_state_kecamatan4554,res_state_kecamatan4554,state_city.res_state_city325,Waris
state_city.res_state_kecamatan4555,res_state_kecamatan4555,state_city.res_state_city325,Web
state_city.res_state_kecamatan4556,res_state_kecamatan4556,state_city.res_state_city326,Angkaisera
state_city.res_state_kecamatan4557,res_state_kecamatan4557,state_city.res_state_city326,Kepulauan Ambai
state_city.res_state_kecamatan4558,res_state_kecamatan4558,state_city.res_state_city326,Kosiwo
state_city.res_state_kecamatan4559,res_state_kecamatan4559,state_city.res_state_city326,Poom
state_city.res_state_kecamatan4560,res_state_kecamatan4560,state_city.res_state_city326,Pulau Kurudu
state_city.res_state_kecamatan4561,res_state_kecamatan4561,state_city.res_state_city326,Pulau Yerui
state_city.res_state_kecamatan4562,res_state_kecamatan4562,state_city.res_state_city326,Raimbawi
state_city.res_state_kecamatan4563,res_state_kecamatan4563,state_city.res_state_city326,Teluk Ampimoi
state_city.res_state_kecamatan4564,res_state_kecamatan4564,state_city.res_state_city326,Windesi
state_city.res_state_kecamatan4565,res_state_kecamatan4565,state_city.res_state_city326,Wonawa
state_city.res_state_kecamatan4566,res_state_kecamatan4566,state_city.res_state_city326,Yapen Barat
state_city.res_state_kecamatan4567,res_state_kecamatan4567,state_city.res_state_city326,Yapen Selatan
state_city.res_state_kecamatan4568,res_state_kecamatan4568,state_city.res_state_city326,Yapen Timur
state_city.res_state_kecamatan4569,res_state_kecamatan4569,state_city.res_state_city326,Yapen Utara
state_city.res_state_kecamatan4570,res_state_kecamatan4570,state_city.res_state_city327,Awina
state_city.res_state_kecamatan4571,res_state_kecamatan4571,state_city.res_state_city327,Ayumnati
state_city.res_state_kecamatan4572,res_state_kecamatan4572,state_city.res_state_city327,Balingga
state_city.res_state_kecamatan4573,res_state_kecamatan4573,state_city.res_state_city327,Balingga Barat
state_city.res_state_kecamatan4574,res_state_kecamatan4574,state_city.res_state_city327,Bruwa
state_city.res_state_kecamatan4575,res_state_kecamatan4575,state_city.res_state_city327,Buguk Gona
state_city.res_state_kecamatan4576,res_state_kecamatan4576,state_city.res_state_city327,Dimba
state_city.res_state_kecamatan4577,res_state_kecamatan4577,state_city.res_state_city327,Gamelia
state_city.res_state_kecamatan4578,res_state_kecamatan4578,state_city.res_state_city327,Gelok Beam
state_city.res_state_kecamatan4579,res_state_kecamatan4579,state_city.res_state_city327,Goa Balim
state_city.res_state_kecamatan4580,res_state_kecamatan4580,state_city.res_state_city327,Gollo
state_city.res_state_kecamatan4581,res_state_kecamatan4581,state_city.res_state_city327,Guna
state_city.res_state_kecamatan4582,res_state_kecamatan4582,state_city.res_state_city327,Gupura
state_city.res_state_kecamatan4583,res_state_kecamatan4583,state_city.res_state_city327,Karu
state_city.res_state_kecamatan4584,res_state_kecamatan4584,state_city.res_state_city327,Kelulome
state_city.res_state_kecamatan4585,res_state_kecamatan4585,state_city.res_state_city327,Kolawa
state_city.res_state_kecamatan4586,res_state_kecamatan4586,state_city.res_state_city327,Kuly Lanny
state_city.res_state_kecamatan4587,res_state_kecamatan4587,state_city.res_state_city327,Kuyawage
state_city.res_state_kecamatan4588,res_state_kecamatan4588,state_city.res_state_city327,Lannyna
state_city.res_state_kecamatan4589,res_state_kecamatan4589,state_city.res_state_city327,Makki
state_city.res_state_kecamatan4590,res_state_kecamatan4590,state_city.res_state_city327,Melagi
state_city.res_state_kecamatan4591,res_state_kecamatan4591,state_city.res_state_city327,Melagineri
state_city.res_state_kecamatan4592,res_state_kecamatan4592,state_city.res_state_city327,Milimbo
state_city.res_state_kecamatan4593,res_state_kecamatan4593,state_city.res_state_city327,Mokoni
state_city.res_state_kecamatan4594,res_state_kecamatan4594,state_city.res_state_city327,Muara
state_city.res_state_kecamatan4595,res_state_kecamatan4595,state_city.res_state_city327,Nikogwe
state_city.res_state_kecamatan4596,res_state_kecamatan4596,state_city.res_state_city327,Niname
state_city.res_state_kecamatan4597,res_state_kecamatan4597,state_city.res_state_city327,Nogi
state_city.res_state_kecamatan4598,res_state_kecamatan4598,state_city.res_state_city327,Pirime
state_city.res_state_kecamatan4599,res_state_kecamatan4599,state_city.res_state_city327,Poga
state_city.res_state_kecamatan4600,res_state_kecamatan4600,state_city.res_state_city327,Tiom
state_city.res_state_kecamatan4601,res_state_kecamatan4601,state_city.res_state_city327,Tiom Ollo
state_city.res_state_kecamatan4602,res_state_kecamatan4602,state_city.res_state_city327,Tiomneri
state_city.res_state_kecamatan4603,res_state_kecamatan4603,state_city.res_state_city327,Wano Barat
state_city.res_state_kecamatan4604,res_state_kecamatan4604,state_city.res_state_city327,Wereka
state_city.res_state_kecamatan4605,res_state_kecamatan4605,state_city.res_state_city327,Wiringgambut
state_city.res_state_kecamatan4606,res_state_kecamatan4606,state_city.res_state_city327,Yiginua
state_city.res_state_kecamatan4607,res_state_kecamatan4607,state_city.res_state_city327,Yiluk
state_city.res_state_kecamatan4608,res_state_kecamatan4608,state_city.res_state_city327,Yugungwi
state_city.res_state_kecamatan4609,res_state_kecamatan4609,state_city.res_state_city328,Benuki
state_city.res_state_kecamatan4610,res_state_kecamatan4610,state_city.res_state_city328,Mamberamo Hilir/Ilir
state_city.res_state_kecamatan4611,res_state_kecamatan4611,state_city.res_state_city328,Mamberamo Hulu
state_city.res_state_kecamatan4612,res_state_kecamatan4612,state_city.res_state_city328,Mamberamo Tengah
state_city.res_state_kecamatan4613,res_state_kecamatan4613,state_city.res_state_city328,Mamberamo Tengah Timur
state_city.res_state_kecamatan4614,res_state_kecamatan4614,state_city.res_state_city328,Rufaer
state_city.res_state_kecamatan4615,res_state_kecamatan4615,state_city.res_state_city328,Sawai
state_city.res_state_kecamatan4616,res_state_kecamatan4616,state_city.res_state_city328,Waropen Atas
state_city.res_state_kecamatan4617,res_state_kecamatan4617,state_city.res_state_city329,Eragayam
state_city.res_state_kecamatan4618,res_state_kecamatan4618,state_city.res_state_city329,Ilugwa
state_city.res_state_kecamatan4619,res_state_kecamatan4619,state_city.res_state_city329,Kelila
state_city.res_state_kecamatan4620,res_state_kecamatan4620,state_city.res_state_city329,Kobakma
state_city.res_state_kecamatan4621,res_state_kecamatan4621,state_city.res_state_city329,Megabilis (Megambilis)
state_city.res_state_kecamatan4622,res_state_kecamatan4622,state_city.res_state_city330,Assue
state_city.res_state_kecamatan4623,res_state_kecamatan4623,state_city.res_state_city330,Bamgi
state_city.res_state_kecamatan4624,res_state_kecamatan4624,state_city.res_state_city330,Citakmitak
state_city.res_state_kecamatan4625,res_state_kecamatan4625,state_city.res_state_city330,Edera
state_city.res_state_kecamatan4626,res_state_kecamatan4626,state_city.res_state_city330,Haju
state_city.res_state_kecamatan4627,res_state_kecamatan4627,state_city.res_state_city330,Kaibar
state_city.res_state_kecamatan4628,res_state_kecamatan4628,state_city.res_state_city330,Minyamur
state_city.res_state_kecamatan4629,res_state_kecamatan4629,state_city.res_state_city330,Nambioman Bapai (Mambioman)
state_city.res_state_kecamatan4630,res_state_kecamatan4630,state_city.res_state_city330,Obaa
state_city.res_state_kecamatan4631,res_state_kecamatan4631,state_city.res_state_city330,Passue
state_city.res_state_kecamatan4632,res_state_kecamatan4632,state_city.res_state_city330,Passue Bawah
state_city.res_state_kecamatan4633,res_state_kecamatan4633,state_city.res_state_city330,Syahcame
state_city.res_state_kecamatan4634,res_state_kecamatan4634,state_city.res_state_city330,Ti Zain
state_city.res_state_kecamatan4635,res_state_kecamatan4635,state_city.res_state_city330,Venaha
state_city.res_state_kecamatan4636,res_state_kecamatan4636,state_city.res_state_city330,Yakomi
state_city.res_state_kecamatan4637,res_state_kecamatan4637,state_city.res_state_city331,Animha
state_city.res_state_kecamatan4638,res_state_kecamatan4638,state_city.res_state_city331,Elikobal
state_city.res_state_kecamatan4639,res_state_kecamatan4639,state_city.res_state_city331,Ilyawab
state_city.res_state_kecamatan4640,res_state_kecamatan4640,state_city.res_state_city331,Jagebob
state_city.res_state_kecamatan4641,res_state_kecamatan4641,state_city.res_state_city331,Kaptel
state_city.res_state_kecamatan4642,res_state_kecamatan4642,state_city.res_state_city331,Kimaam
state_city.res_state_kecamatan4643,res_state_kecamatan4643,state_city.res_state_city331,Kurik
state_city.res_state_kecamatan4644,res_state_kecamatan4644,state_city.res_state_city331,Malind
state_city.res_state_kecamatan4645,res_state_kecamatan4645,state_city.res_state_city331,Merauke
state_city.res_state_kecamatan4646,res_state_kecamatan4646,state_city.res_state_city331,Muting
state_city.res_state_kecamatan4647,res_state_kecamatan4647,state_city.res_state_city331,Naukenjerai
state_city.res_state_kecamatan4648,res_state_kecamatan4648,state_city.res_state_city331,Ngguti
state_city.res_state_kecamatan4649,res_state_kecamatan4649,state_city.res_state_city331,Okaba
state_city.res_state_kecamatan4650,res_state_kecamatan4650,state_city.res_state_city331,Semangga
state_city.res_state_kecamatan4651,res_state_kecamatan4651,state_city.res_state_city331,Sota
state_city.res_state_kecamatan4652,res_state_kecamatan4652,state_city.res_state_city331,Tabonji
